643,M,25,2,23188,72,2825,87,2,5
644,M,25,20,93704,23,2977,59,0,0
645,M,35,20,11215,24,2716,68,9,6
646,M,35,7,08505,45,490,68,6,2
647,M,35,12,85224,73,1874,51,0,2
648,F,25,12,94131,29,600,0,0,3
649,M,25,4,80526,64,1537,15,3,9
650,M,25,17,49445,46,684,98,8,2
651,M,35,7,20895,34,1180,30,0,4
652,M,18,20,12222,45,896,10,8,3
653,M,56,13,92660,17,3411,42,1,8
654,M,50,7,75023,80,1613,46,0,1
655,F,25,2,92629,60,518,2,3,9
656,F,45,16,92106,3,64,47,1,2
657,F,50,13,34691,75,67,89,1,3
658,F,25,0,10021,49,1728,93,5,5
659,F,25,0,28134,92,3426,86,1,3
660,M,45,16,70507,41,3922,92,3,1
661,M,45,1,13114,89,545,41,8,3
662,M,18,4,99163,73,2452,28,4,2
663,F,25,7,12345,9,1197,15,1,2
664,M,35,18,74601,69,2887,75,5,9
665,M,18,2,13317,56,2133,85,9,2
666,F,18,0,08540,71,2133,1,4,8
667,M,25,18,98438,44,3698,67,9,8
668,F,25,3,22042,34,2539,82,4,5
669,M,25,17,30307,15,2725,93,2,3
670,M,25,12,30303,21,3389,77,0,9
671,M,18,4,61761,79,596,88,6,7
672,M,35,7,46845,26,838,66,0,3
673,M,25,20,10023,78,3197,29,0,4
674,M,25,17,22042,20,256,56,2,8
675,M,25,20,02048,17,1969,75,9,1
676,M,18,16,55129,85,218,5,9,9
677,M,50,2,94122,98,3772,10,8,3
678,M,25,0,34952,35,2462,37,0,6
679,M,35,16,29681,41,1339,91,8,5
680,M,25,12,37013,53,2408,86,7,8
681,M,35,7,30501,90,1881,54,4,3
682,M,25,4,27510,1,1247,53,6,0
683,M,25,4,27514,34,612,65,3,9
684,M,25,4,27510,11,1579,88,7,5
685,M,25,4,27514,46,2527,83,4,8
686,M,18,4,27514,45,2049,80,8,0
687,F,25,7,14136,75,2491,36,1,3
688,M,56,13,13407,78,1415,65,5,5
689,F,50,0,48103,21,1533,5,0,7
690,M,25,12,90717,8,2719,29,1,8
691,M,35,11,96813,4,3905,29,3,7
692,F,25,0,85207,11,2652,68,4,2
693,M,35,12,98103,82,91,39,8,2
694,M,18,4,76401,18,2884,76,3,3
695,F,18,1,04240,34,866,75,6,8
696,M,25,12,94114,15,264,49,2,9
697,F,50,6,97330,67,856,31,0,6
698,M,18,4,76401,33,2787,87,5,2
699,M,18,0,73505,70,2882,35,6,7
700,M,50,17,14650,35,3908,89,6,8
701,F,18,4,01002,29,1173,34,6,7
702,M,35,7,90808,67,2600,13,9,6
703,F,56,1,44074,64,3360,6,3,7
704,F,35,8,85712,53,979,46,2,8
705,M,25,4,48065,73,2816,51,9,3
706,M,35,20,78664,59,2153,47,1,8
707,M,35,7,17740,75,2746,77,8,0
708,M,25,0,37042,54,3364,44,5,8
709,M,18,0,92647,97,2151,77,9,3
710,M,25,20,85207,98,656,38,8,0
711,M,25,18,80521,97,2520,99,2,1
712,M,25,0,95136,90,257,86,9,5
713,M,35,7,79912,16,1850,96,8,2
714,M,18,4,76013,79,787,53,4,0
715,M,18,0,53715,1,833,46,9,1
716,M,18,4,98188,11,1845,67,1,9
717,M,25,11,90211,77,222,99,7,2
718,M,18,2,90211,57,71,45,9,1
719,M,1,0,75070,59,2682,20,7,5
720,M,18,0,55129,88,2371,8,6,8
721,F,35,9,97520,4,2396,18,1,7
722,M,25,12,55106,71,1261,51,2,4
723,M,25,12,98027,5,423,51,5,4
724,M,50,13,90266,59,526,79,5,0
725,M,56,11,08904,10,2,58,4,0
726,F,25,9,77449,92,1043,46,4,7
727,M,35,11,94061,59,718,52,4,4
728,M,25,6,11598,13,728,97,4,6
729,M,35,12,85284,7,1194,95,6,1
730,M,25,0,10580,17,3018,88,3,0
731,M,45,3,55410,84,256,4,9,8
732,M,25,7,07030,25,2851,67,8,6
733,M,35,16,30034,65,1242,16,7,2
734,M,25,7,90078,6,3605,12,7,3
735,M,25,14,04240,22,3818,14,1,8
736,M,18,12,07070,64,2436,31,1,9
737,M,1,19,53711,40,1091,36,1,0
738,M,18,17,99205,98,2875,97,2,6
739,M,35,12,55803,100,2810,26,3,0
740,M,25,14,24551,1,30,57,1,8
741,M,25,5,44095,89,206,64,0,1
742,M,18,0,54758,89,3605,7,5,1
743,F,1,2,60660,23,906,11,4,9
744,M,25,17,77007,48,3172,10,3,0
745,M,1,10,90004,27,3111,59,9,3
746,F,18,19,95019,63,2358,83,1,0
747,M,18,4,98606,67,67,74,1,4
748,M,25,0,60098,95,1753,71,4,4
749,M,35,18,56303,62,1446,40,2,6
750,F,35,9,13066,59,355,77,3,8
751,F,25,17,97201,11,2905,85,3,2
752,F,25,3,97401,16,3795,74,6,5
753,M,1,10,42754,33,2005,50,7,3
754,M,35,7,38024,11,1102,80,5,3
755,F,35,0,94002,72,2706,18,5,7
756,M,35,0,90064,6,1743,62,7,6
757,M,25,12,97401,30,2866,96,9,7
758,M,35,7,19518,62,1975,2,7,0
759,F,56,3,89156,69,1431,60,3,6
760,M,56,15,94114,24,3689,66,6,0
761,M,18,7,99945,79,588,29,9,7
762,M,1,10,63041,81,3771,56,9,0
763,M,18,10,02882,59,3086,61,4,0
764,M,18,20,85296,16,2109,68,5,7
765,M,25,17,74467,18,2721,2,6,9
766,F,25,7,95128,11,2112,13,5,9
767,M,25,12,45241,93,233,53,5,7
768,M,25,12,17067,58,3860,87,3,3
769,M,45,17,02421,12,428,56,0,9
770,M,18,4,98499,50,113,40,9,4
771,F,50,1,75087,47,1694,23,8,4
772,M,18,12,89118,89,1435,81,6,2
773,M,25,6,48108,40,1568,20,0,6
774,M,18,4,22903,3,2144,39,2,8
775,M,1,17,56258,54,2843,46,0,6
776,F,25,3,92627,58,2922,15,9,4
777,M,18,19,87543,62,1672,36,3,9
778,M,18,17,32694,7,697,18,7,1
779,M,25,0,60156,23,3365,78,5,7
780,M,25,17,91776,23,2495,78,1,2
781,M,18,4,95076,9,3176,34,9,4
782,M,56,1,28223,100,2836,94,8,0
783,M,25,4,53703,95,3057,20,8,0
784,M,18,0,11040,79,3709,17,6,8
785,M,18,19,29307,42,1792,79,9,6
786,M,25,0,55987,81,2774,83,3,7
787,M,18,4,77802,8,2935,6,2,6
788,M,25,0,37601,19,385,91,1,0
789,M,18,1,67212,93,1635,74,7,3
790,M,25,17,45694,58,2922,69,4,3
791,M,35,7,27511,17,3713,59,5,0
792,M,25,17,01002,59,250,4,5,3
793,F,35,14,37043,63,1380,14,0,1
794,M,50,20,10543,94,346,90,9,6
795,F,35,14,19147,23,1787,0,3,8
796,M,50,6,98237,18,969,14,0,6
797,F,50,7,20175,46,3683,59,2,8
798,F,25,20,48464,61,228,87,1,4
799,F,25,5,98498,11,714,67,0,1
800,F,35,12,72032,36,3044,48,9,0
801,F,25,20,95776,50,1951,23,5,8
802,M,25,16,22801,24,1196,93,3,6
803,M,18,4,67217,68,3005,85,9,4
804,M,25,20,90032,4,3638,42,3,6
805,M,35,12,37211,69,2079,55,4,1
806,M,35,0,34990,6,248,24,9,8
807,M,18,4,89015,0,2482,45,1,8
808,M,25,7,85226,19,2070,34,1,4
809,M,25,17,70508,50,3151,93,4,4
810,M,25,12,98006,39,3007,39,9,9
811,M,50,0,94043,66,3836,57,2,2
812,M,25,6,37930,73,2166,95,4,7
813,M,18,4,70002,12,2895,94,3,4
814,F,18,4,92612,71,1227,69,3,7
815,M,25,4,37130,19,3406,42,5,2
816,M,45,0,92108,36,3550,64,9,8
817,M,18,4,41076,90,3754,38,4,5
818,M,18,4,60107,38,3646,28,1,0
819,M,35,7,60611,98,3826,72,7,2
820,M,35,7,78759,14,857,50,1,4
821,M,18,2,14456,24,955,74,0,4
822,F,25,1,07666,57,1743,40,0,1
823,M,25,0,92078,25,529,31,4,2
824,M,35,12,94530,48,1151,88,1,5
825,M,56,1,39532,56,448,36,2,9
826,F,35,1,80210,42,1434,64,6,9
827,M,45,2,55409,57,81,6,6,1
828,M,18,4,70817,67,3061,98,3,0
829,M,1,19,53711,17,2020,37,4,0
830,M,35,7,60657,38,1997,74,3,5
831,F,45,0,20874,17,1657,14,3,3
832,M,18,2,19464,31,2968,56,7,4
833,M,35,7,46825,68,1753,27,6,4
834,F,35,12,78640,45,1971,43,5,9
835,M,56,0,94952,79,478,95,8,2
836,M,25,11,10023,92,1259,50,5,2
837,M,56,7,08540,67,3108,39,7,2
838,M,50,17,92661,48,1396,51,2,6
839,M,25,0,98103,37,3802,22,7,6
840,F,25,3,02828,38,2412,79,0,4
841,F,50,14,92119,63,605,62,5,3
842,F,18,0,55102,51,800,22,1,6
843,M,25,7,49321,19,1342,25,5,9
844,M,25,0,92121,69,18,53,3,5
845,F,18,0,20009,27,2062,36,5,7
846,M,25,5,80209,23,3245,61,6,0
847,F,25,7,80228,63,831,83,2,7
848,M,25,15,94121,76,1568,66,5,5
849,M,25,3,75006,18,1194,38,1,2
850,M,35,0,60640,51,1571,42,3,3
851,M,18,4,75287,64,1959,24,9,3
852,M,25,5,92105,83,3268,89,1,8
853,M,25,17,55447,67,1675,23,3,5
854,F,25,16,44092,24,1757,93,1,5
855,F,18,2,72701,64,1699,11,1,5
856,F,45,6,02453,67,3507,36,3,7
857,M,35,17,11701,59,2723,56,1,3
858,M,35,14,10013,35,970,98,0,9
859,M,25,12,10128,70,1082,11,2,6
860,M,18,0,78237,52,2968,37,8,1
861,M,25,7,37027,41,1474,41,5,8
862,M,35,7,10019,41,811,92,5,5
863,M,25,7,62522,99,2088,32,7,5
864,F,25,0,97205,21,718,45,0,6
865,M,35,1,91711,9,363,5,7,9
866,M,1,10,08820,13,2737,89,2,5
867,M,45,12,95814,50,3780,2,8,5
868,M,50,17,01702-7224,19,2390,15,4,4
869,M,18,20,92026,83,696,80,4,7
870,F,25,1,02144,98,1103,93,4,6
871,M,1,10,76013,80,2713,58,2,3
872,M,50,1,20815,72,3013,16,8,8
873,M,56,6,19027,82,321,16,3,3
874,M,45,15,26105,82,3007,49,3,0
875,M,1,10,94707,99,532,89,9,9
876,M,25,4,43202,34,2931,32,6,3
877,M,25,0,90631,100,1332,66,1,5
878,M,18,2,01720,45,201,82,8,6
879,M,45,16,92018,12,183,73,7,4
880,M,35,17,94114,18,3384,52,7,6
881,M,18,14,76401,38,298,25,9,4
882,M,18,2,01720,57,1361,67,3,2
883,F,35,14,92673,20,3017,24,2,6
884,M,1,10,49454,7,3832,24,2,1
885,M,35,0,48105,50,1150,79,5,2
886,F,56,0,14830,76,334,52,8,5
887,F,56,16,55345,88,681,6,6,4
888,F,1,10,08820,88,1976,95,3,4
889,M,45,20,10024,54,160,90,9,8
890,M,18,4,92153,23,1040,22,0,4
891,M,25,1,80202,59,1391,66,2,0
892,M,35,0,76031,62,2240,74,2,0
893,F,50,6,85016,65,2091,21,6,7
894,M,18,4,31602,42,2935,97,6,8
895,M,50,1,34683,20,2813,82,6,7
896,M,18,15,94015,96,1708,30,0,5
897,M,25,6,92130,56,88,94,1,1
898,M,25,7,77005,4,2037,59,2,1
899,F,25,1,30605,38,3928,73,2,1
900,F,56,13,90066,90,2698,75,4,6
901,F,56,0,92027,25,3551,0,6,9
902,M,56,0,45432,36,2660,10,3,7
903,M,56,13,75165,46,3867,18,2,0
904,M,35,20,92308,38,139,63,7,2
905,F,45,12,28655,2,1102,1,4,9
906,M,1,10,71106,6,1168,74,4,9
907,F,45,6,92117,93,2640,39,8,6
908,F,50,1,92103,22,3472,36,7,7
909,M,45,7,92831,69,815,10,3,9
910,F,50,0,98226,51,3625,40,2,2
911,M,50,0,98226,74,2034,47,4,3
912,F,35,2,91324,98,930,66,0,9
913,M,25,0,20744-6223,79,3740,0,1,0
914,F,35,9,30338,71,1052,92,3,5
915,M,25,7,72762,88,2168,58,8,3
916,F,25,1,92084,55,1106,15,9,9
917,M,50,6,92117,5,939,5,6,3
918,F,45,1,91901,30,2477,10,6,4
919,F,35,1,92056,62,2199,87,2,6
920,M,18,4,92173,93,1645,32,9,4
921,M,25,17,92084,49,1472,62,1,6
922,M,56,16,48009,20,3046,24,6,4
923,M,25,7,37212,22,2933,27,4,5
924,M,50,17,98642,98,1750,29,2,4
925,F,35,3,48073,11,3621,9,6,2
926,M,1,10,07869,76,799,81,3,4
927,F,25,20,91105,88,1807,36,2,2
928,F,56,16,98199,13,1055,3,9,4
929,M,25,15,53706,53,1202,1,7,9
930,M,25,5,98380,43,2637,37,4,7
931,F,56,1,06032,72,3930,46,7,7
932,F,35,6,97838,11,1493,89,1,8
933,M,45,1,49419,1,2828,98,2,0
934,F,35,7,97401,90,372,41,1,4
935,M,35,14,60538,47,2753,99,2,3
936,M,18,4,34567,11,1791,28,0,3
937,M,25,15,60513,72,1162,2,9,0
938,F,25,1,01060,40,3864,55,3,1
939,F,25,20,20110-5616,83,2438,26,1,8
940,M,1,10,76240,73,1018,87,9,2
941,M,18,20,45387,46,1241,65,4,9
942,F,50,6,85716,82,1211,87,1,1
943,F,45,12,08033,48,3653,24,3,6
944,M,35,0,91505,90,3829,54,5,4
945,M,45,7,49345,73,2650,8,0,5
946,M,35,7,48103-8929,10,537,71,2,1
947,M,18,0,21015,41,2159,72,5,6
948,M,56,12,43056,79,1984,58,2,5
949,M,50,17,96753,97,186,88,7,0
950,M,35,7,21044,69,1059,77,8,5
951,M,45,2,10009,17,1992,80,8,0
952,M,56,16,97478,90,755,89,2,9
953,M,50,20,97030,81,3210,10,1,4
954,F,25,0,21030,6,3832,14,8,3
955,F,50,7,94941,50,3289,55,7,5
956,M,35,1,55104,52,3737,63,2,8
957,M,35,1,29706,72,733,0,7,5
958,M,35,2,48116,58,2235,31,9,1
959,M,50,11,44622,44,2332,69,9,4
960,M,1,10,45244,100,1060,94,8,4
961,M,18,10,10016,79,3381,23,3,1
962,F,25,1,80020,26,2174,56,0,4
963,M,25,0,48197,2,3359,42,8,7
964,M,25,7,94123,96,2636,63,1,8
965,M,56,7,10954,31,2663,46,0,0
966,M,56,2,92262,4,2506,22,8,0
967,F,18,0,43615,21,2222,15,7,4
968,M,50,12,94530,30,2784,70,9,1
969,F,25,11,19103,97,2842,52,2,8
970,M,25,0,27615,36,1203,81,8,4
971,M,25,12,43615,20,1119,87,5,3
972,M,45,1,02138,77,2277,43,9,2
973,F,25,1,80026,38,531,59,9,8
974,M,35,19,94930,13,3374,94,2,2
975,M,35,0,98136,25,993,28,2,3
976,M,35,14,89113,61,3151,28,5,0
977,M,25,2,80110,86,1372,96,7,9
978,M,18,0,19116,67,2585,9,3,9
979,M,1,10,48073,7,3223,89,5,7
980,M,25,6,92014,66,3636,83,5,2
981,M,25,20,02141,30,3775,43,1,0
982,F,25,9,92064,49,137,87,8,0
983,F,25,16,99224,9,1901,86,5,8
984,M,50,16,92129,20,500,99,9,6
985,M,25,4,32608,6,1068,76,0,7
986,F,56,0,19004,21,2200,7,5,3
987,F,35,17,48098,14,2603,34,6,3
988,M,50,11,48823,39,2845,83,6,3
989,M,50,0,20706,79,2901,19,8,2
990,M,18,6,10004,29,3493,89,7,7
991,F,25,9,48103,14,1195,6,2,8
992,F,35,3,02780,18,2966,26,0,3
993,M,25,0,45678,10,1063,73,4,5
994,M,18,2,92109,53,3200,33,0,5
995,F,18,4,96803,94,489,65,7,0
996,M,25,17,98102,35,989,13,5,5
997,M,1,19,15748,39,3533,32,8,1
998,M,45,20,10019,92,1376,85,2,5
999,M,25,15,62558,2,1182,25,7,1
1000,F,25,6,90027,16,1258,53,5,2
1001,M,25,4,90210,15,1268,64,1,1
1002,M,50,11,07043,91,999,20,7,9
1003,M,25,2,19320,77,1937,15,7,0
1004,M,25,3,95136,55,3171,23,2,5
1005,M,35,11,08003,98,2984,10,4,1
1006,M,18,4,53220,20,3303,3,2,0
1007,M,50,12,01960,28,1110,76,7,7
1008,M,35,3,77064,91,2088,13,8,7
1009,M,50,7,48315,50,2146,13,1,6
1010,M,25,0,10310,32,2771,0,2,3
1011,M,25,8,92115,2,3582,55,4,3
1012,F,35,1,30004,51,2186,15,7,6
1013,M,56,13,02576,11,1132,72,9,5
1014,F,45,17,03054,41,764,77,6,4
1015,M,35,3,11220,68,3140,31,3,5
1016,M,56,16,60044,1,3460,59,2,7
1017,M,35,0,30906,98,1975,84,1,4
1018,M,18,4,95616,56,1416,97,2,8
1019,M,35,1,60640,51,3220,39,7,6
1020,M,18,20,93455,75,1367,10,9,7
1021,M,35,0,94559,44,2635,83,1,1
1022,M,25,3,00918,84,274,35,6,1
1023,M,56,13,92675,91,3921,5,9,6
1024,F,35,1,74135,62,3332,20,9,4
1025,M,25,16,34677,3,934,63,5,6
1026,F,45,0,19130,64,2391,71,3,9
1027,M,18,4,77005,83,3314,93,4,5
1028,F,45,7,03848,70,1773,30,6,9
1029,M,25,0,20015,39,2061,48,5,8
1030,M,25,7,97303,49,3242,54,0,4
1031,M,35,16,19803,79,394,1,6,3
1032,M,50,16,19425,90,1146,14,3,8
1033,M,25,5,60076,43,2552,82,8,7
1034,F,35,1,82601,26,1115,27,5,2
1035,M,18,2,15956,40,2437,98,1,8
1036,M,35,7,28036,34,2644,33,0,7
1037,M,45,7,02081,77,2578,76,4,0
1038,F,56,15,20194,71,962,92,8,9
1039,F,35,1,02346,53,2736,63,4,4
1040,M,25,11,76309,80,344,83,4,3
1041,M,45,2,94306,44,3896,51,1,7
1042,M,35,5,92801,34,1672,60,3,6
1043,F,50,11,87004,32,3672,19,9,7
1044,M,25,20,72701,91,790,94,5,6
1045,F,1,10,77477,43,1654,74,1,6
1046,M,56,18,53404-1230,63,2840,0,2,8
1047,M,18,0,62225,75,1035,14,0,9
1048,M,35,6,75225,36,976,90,0,4
1049,M,45,14,95002,23,3300,66,9,6
1050,M,25,1,97302,69,1741,26,7,8
1051,F,25,0,60513,59,1620,28,0,5
1052,F,35,2,75214,25,1919,80,5,7
1053,M,35,0,18360,27,1167,26,0,8
1054,M,1,10,75040,66,1183,47,0,2
1055,M,35,0,91505,8,852,57,0,5
1056,M,1,0,48133,47,1516,93,6,0
1057,M,45,17,73069,56,2192,95,4,8
1058,M,25,1,97321,42,2731,57,1,7
1059,F,25,0,97213,79,121,84,1,7
1060,M,18,10,11235,4,35,59,8,6
1061,M,45,0,46060,58,608,67,2,2
1062,M,50,19,59457,56,194,16,3,0
1063,M,35,7,50265,66,349,9,8,7
1064,M,25,7,91344,52,1400,6,8,8
1065,F,25,0,94402,3,3163,84,4,1
1066,M,45,12,02151,12,76,49,8,0
1067,M,35,12,94402,51,61,18,9,0
1068,F,18,4,77581,0,3636,96,7,5
1069,M,25,20,98105,24,289,22,6,9
1070,F,45,2,20036,63,2458,49,9,9
1071,M,50,16,13045,68,1708,34,2,7
1072,F,35,7,07601,29,2795,98,0,9
1073,F,25,6,72211,29,1027,29,6,8
1074,M,45,17,48073,28,1025,54,6,5
1075,F,25,6,60660,35,3213,32,7,0
1076,F,25,3,27606,22,708,96,2,5
1077,M,25,3,60660,60,2909,27,7,9
1078,F,45,9,95661,87,997,94,6,7
1079,M,25,7,98115,63,3036,64,6,8
1080,M,56,7,08854,89,3935,19,4,4
1081,M,18,4,68144-2410,96,355,8,3,8
1082,M,45,7,48170,45,3837,17,5,5
1083,M,56,0,27705,94,488,88,1,5
1084,M,1,19,03226,77,1823,67,3,6
1085,M,25,7,34695,64,2836,75,2,1
1086,M,18,4,98225,29,3088,32,1,5
1087,M,25,16,08826,66,3638,63,8,7
1088,F,1,10,98103,93,3491,59,9,8
1089,M,35,6,37853,60,1243,66,9,1
1090,M,25,7,94105,58,1270,90,9,2
1091,M,18,5,345567,4,691,28,6,1
1092,F,18,4,49525,30,3148,57,7,7
1093,M,50,14,60504,53,424,42,7,4
1094,F,18,0,92626,33,1998,81,4,6
1095,F,56,6,08753,23,3480,81,5,5
1096,M,1,10,80439,30,1503,58,6,1
1097,M,18,17,92109,55,3435,13,8,8
1098,M,35,7,94945,98,2337,33,8,2
1099,M,25,17,77059,7,680,43,9,5
1100,M,25,0,60090,63,2852,33,7,0
1101,M,35,1,06417,4,116,19,0,7
1102,M,18,1,55408,23,2829,31,2,8
1103,F,45,7,60605,65,3424,83,0,7
1104,M,35,11,10023,12,1792,7,9,1
1105,M,35,6,48105,10,3742,10,6,7
1106,M,18,4,90241,28,1401,51,8,5
1107,F,50,1,02324,74,1596,24,9,7
1108,M,56,1,93003,6,2016,31,1,9
1109,M,18,10,45904,1,121,90,0,8
1110,F,56,6,77005,25,964,12,2,5
1111,F,50,16,44319,89,476,28,0,7
1112,M,18,6,19104,54,548,34,3,5
1113,M,18,4,97215,58,773,76,1,0
1114,F,18,9,75801,53,87,18,9,1
1115,F,25,1,60551,43,3170,22,7,2
1116,M,25,15,92121,93,922,46,2,9
1117,M,18,14,10017,20,3834,92,8,0
1118,M,50,13,02718,52,3891,54,9,4
1119,M,35,1,90504,72,1019,21,7,0
1120,M,18,4,95616,95,1752,8,9,5
1121,M,56,7,78701,68,450,43,1,1
1122,M,56,14,02632,44,256,73,3,4
1123,M,50,0,91789,99,1858,21,8,1
1124,M,25,2,60156,14,3028,36,2,8
1125,F,18,4,53715,65,3403,52,0,3
1126,M,56,16,13031,41,759,24,6,2
1127,M,25,0,11788,78,283,94,9,1
1128,M,25,1,72701,88,3330,68,5,0
1129,M,35,17,22309,81,2319,93,5,2
1130,M,18,7,60012,83,1459,35,3,5
1131,M,56,13,12570,78,1838,4,6,3
1132,M,18,12,98225,95,3496,18,6,6
1133,M,18,2,90038,94,1799,49,8,6
1134,M,18,20,19114,83,696,69,1,5
1135,M,50,13,98201,88,2924,52,8,1
1136,F,35,7,90274,61,2799,71,1,4
1137,M,18,4,13165,17,959,1,1,0
1138,M,18,12,12047,85,325,1,9,2
1139,M,25,1,93420-2852,27,1702,39,3,5
1140,F,45,2,73069,69,1636,67,4,2
1141,F,25,3,84770,35,776,9,8,7
1142,M,18,1,43623,32,3415,5,3,9
1143,M,50,7,94024,64,2148,37,0,7
1144,M,25,7,94025,68,1711,67,4,4
1145,M,50,3,92103,79,2503,61,3,6
1146,F,18,16,80260,8,1264,28,1,4
1147,M,25,20,98101,62,2926,5,0,3
1148,M,35,17,92618,63,948,31,3,8
1149,M,25,12,98103,13,779,48,5,3
1150,F,25,20,75226,3,206,79,5,1
1151,M,25,15,46805,85,1530,32,1,1
1152,M,18,4,30328,45,1674,73,1,5
1153,M,18,10,33024,63,391,93,5,0
1154,F,1,10,53545,95,1511,98,9,2
1155,M,25,12,90278,62,1019,21,1,0
1156,F,50,2,33334,39,183,23,3,5
1157,M,45,7,30253,21,205,97,6,2
1158,F,35,1,98026,11,1101,99,5,7
1159,M,18,0,48314,30,2009,40,3,5
1160,M,18,14,07017,65,774,64,7,3
1161,M,25,0,10025,71,503,16,8,5
1162,F,35,0,97213,43,3866,24,2,0
1163,M,1,10,70448,69,3402,38,4,7
1164,F,25,19,90020,21,3093,20,1,8
1165,M,25,12,45014,72,1758,11,8,8
1166,M,56,6,94030,100,3493,4,4,0
1167,F,50,1,55126,80,2069,29,2,6
1168,F,25,0,94109,95,3404,48,3,8
1169,M,25,20,94402,47,1905,70,2,6
1170,M,56,3,10023,70,2111,75,0,8
1171,M,45,12,94114,90,3802,60,5,0
1172,F,25,0,61801,59,3223,15,6,0
1173,F,25,7,10019,45,2603,29,5,6
1174,F,18,16,91780,83,1883,65,7,8
1175,F,25,2,90020,41,3713,55,1,8
1176,M,56,1,44256,84,2193,35,6,6
1177,F,25,17,01453,5,1055,22,7,7
1178,M,56,0,48186,57,1080,54,2,2
1179,M,50,1,91030,52,505,97,2,1
1180,F,50,20,95503,21,3808,33,5,5
1181,M,35,7,20716,22,627,10,5,6
1182,M,1,10,91326,59,1853,28,6,1
1183,M,35,19,94598,16,2092,94,0,4
1184,F,25,4,92354,19,2768,93,4,5
1185,F,35,1,97374,75,3705,3,7,9
1186,M,18,19,98502,61,3670,69,6,9
1187,F,1,0,90210,62,148,66,6,3
1188,M,45,7,72212,57,119,2,9,2
1189,M,25,0,85712,75,919,47,3,6
1190,M,45,0,98031,72,3730,4,8,9
1191,F,35,0,98117,84,1190,56,7,5
1192,M,50,16,98103,56,1157,51,8,2
1193,M,25,12,90712,99,888,5,4,0
1194,F,25,1,95617,56,707,56,4,3
1195,F,1,10,13907,55,2521,75,7,3
1196,F,18,14,22203,19,2078,66,6,3
1197,M,35,1,44077,27,1960,38,4,0
1198,M,1,10,49544,38,1846,46,0,0
1199,M,50,13,77459,93,327,1,8,5
1200,M,1,0,97222,78,2411,56,8,6
1201,M,18,4,84112-2004,13,1292,39,3,6
1202,M,35,12,97006,15,3415,0,2,8
1203,F,25,1,06417,63,365,21,6,5
1204,M,25,7,95076,81,2685,54,0,7
1205,F,56,0,46814,56,1570,79,4,7
1206,F,50,7,33764,67,2069,99,9,2
1207,M,50,0,43617,64,3815,80,3,8
1208,M,25,0,12590,90,2531,72,5,4
1209,M,35,7,94127,14,3833,17,9,9
1210,M,25,17,27519,45,2734,81,8,7
1211,M,18,4,10027,77,2114,78,4,3
1212,F,50,1,60089,33,970,93,7,9
1213,M,50,0,91505,98,1110,39,6,5
1214,M,56,13,94558,14,2172,60,0,8
1215,M,35,17,23602,12,1937,37,9,8
1216,M,25,2,90292,55,1126,80,3,6
1217,M,25,12,94118,59,1315,4,3,1
1218,M,56,15,13207,72,2593,26,8,5
1219,M,25,7,12206,50,219,30,4,4
1220,M,1,10,48073,75,3848,85,9,1
1221,M,18,0,19134,48,1147,61,1,3
1222,M,35,0,52162,11,413,23,8,0
1223,M,25,2,60102,35,848,40,9,7
1224,M,50,13,02125,9,951,74,7,0
1225,M,45,7,61081,60,1982,1,0,4
1226,M,18,20,07087,76,2181,82,4,4
1227,M,50,1,90027,47,3290,76,1,3
1228,M,25,1,94720,21,990,51,4,5
1229,F,25,4,48219,50,2973,97,0,5
1230,M,25,11,95125,83,3187,31,5,3
1231,M,25,12,60515,30,3529,84,9,2
1232,F,18,4,43235,19,531,9,4,1
1233,F,45,20,94519,25,100,84,0,4
1234,M,18,4,91006,60,3832,89,1,8
1235,F,25,7,94043,37,390,43,7,1
1236,F,25,1,48316,95,2248,38,3,3
1237,M,18,4,32720,57,3270,68,6,3
1238,F,35,20,11215,31,2057,94,5,7
1239,F,25,20,50111,43,2969,73,9,4
1240,F,18,14,02144,1,2114,67,0,6
1241,M,1,10,11803,40,3689,6,2,1
1242,F,35,0,10014,40,802,10,2,0
1243,M,35,15,92627,37,1547,89,0,6
1244,M,25,4,22030,96,6,54,9,7
1245,M,25,17,80461,71,1230,83,0,1
1246,M,18,4,98225,96,2396,77,1,8
1247,M,35,0,92649,47,1528,18,1,4
1248,F,35,20,94598,95,902,31,0,0
1249,M,35,2,94587,93,854,27,4,3
1250,M,50,0,10573,19,1062,17,9,0
1251,M,25,7,48188,73,1290,15,8,3
1252,M,56,13,94134,55,3502,96,6,4
1253,F,35,20,76205,75,2718,29,7,6
1254,F,18,1,02144,88,1353,93,4,8
1255,M,25,17,94110,1,168,93,2,7
1256,M,25,20,10002,75,1502,95,1,1
1257,F,18,14,84101,25,2933,88,0,4
1258,M,45,7,20879,17,1380,1,7,5
1259,M,35,7,2020010,99,3729,64,6,1
1260,M,25,17,28262,2,2272,78,9,9
1261,M,18,4,40205,26,571,60,7,9
1262,M,25,4,22903,3,1480,54,2,9
1263,M,1,10,81301,45,2727,90,6,5
1264,M,25,1,53711,30,519,84,6,9
1265,F,18,20,49321,89,2084,93,9,8
1266,M,25,4,18104,45,16,35,9,2
1267,M,25,15,12203,21,3322,6,0,6
1268,M,50,2,10028,75,1993,67,7,9
1269,F,56,13,01234,95,889,67,8,8
1270,M,25,6,12230,49,899,36,0,8
1271,F,45,6,54401,29,1921,34,7,4
1272,M,18,20,49506,59,816,62,5,1
